"Id ICV";"Id situation";"Date de création";"Date de modification";"Date de début";"Date de fin";"Jours de diffusion";"Période de diffusion";"Titre";"Catégorie";"ICV récurrente";"Média";"Code CP";"Statut";"Priorité";"Type";"Motif Solférino";"Lignes";"ICV digital intitulé";"ICV digital message vers météo du trafic et push";"ICV digital message détaillé";"Texte de l’ICV gare et bord";"Axes";"Gares";"Codes mission";"Numéros de course"
"119a9a50-8879-4ad7-be58-1f0d79820c8c";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:33";"27/11/2024 05:31:00";"27/11/2024 08:27:33";"";"";"PEC JVL>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour aller à Versail.Château, prenez le métro 10 > Duroc, le métro 13 > Paris Montp., la ligne N > Vers.Chantiers, le bus 39-12 > Versail.Château";"Invalides > Versailles Château";"Javel";"";""
"0df43bee-7082-4358-bdee-953bcbeed1d4";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:34";"27/11/2024 05:31:00";"27/11/2024 08:27:34";"";"";"PEC PDM>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour aller à Versail.Château, prenez le RER C > Invalides, le métro 13 > Paris Montp., la ligne N > Vers.Chantiers, le bus 39-12 > Versail.Château";"Invalides > Versailles Château";"Pont de l'Alma";"";""
"fddefe68-eec3-40e1-85aa-fa661544cbee";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:34";"27/11/2024 05:31:00";"27/11/2024 08:27:34";"";"";"PEC JY>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Château, nous vous conseillons d'attendre la reprise des circulations.";"";"Juvisy";"";""
"3a44289e-4e4b-4b13-a9b9-9b44bda479ea";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:35";"27/11/2024 05:31:00";"27/11/2024 08:27:35";"";"";"PEC VFG>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Château, veuillez marcher jusqu'à Viroflay Rive Droite, puis le bus 171 jusqu'à Château, puis le bus EX01 jusqu'à Versailles Château";"Invalides > Versailles Château";"Viroflay Rive Gauche";"";""
"c030f330-3794-4334-b227-0cc5b400c694";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:35";"27/11/2024 05:31:00";"27/11/2024 08:27:35";"";"";"PEC MFY>SQY";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à St-Quentin-Yvelines, veuillez marcher jusqu'à Meudon, puis la ligne N jusqu'à Saint-Cyr, puis la ligne U jusqu'à St-Quentin-Yvelines";"Invalides > St-Quentin-Yvelines";"Meudon Val Fleury";"";""
"008d08d6-f39a-488b-8f52-5bf1fc6c8881";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:36";"27/11/2024 05:31:00";"27/11/2024 08:27:36";"";"";"PEC CPM>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour aller à Versail.Château, marchez jusqu'à Bir-Hakeim, puis le métro 6 jusqu'à Paris Montp., puis la ligne N jusqu'à Vers.Chantiers, puis le bus 39-12 jusqu'à Versail.Château";"Invalides > Versailles Château";"Champ de Mars Tour Eiffel";"";""
"82e49885-b4cd-4995-bb57-73b9f7ebf72b";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:37";"27/11/2024 05:31:00";"27/11/2024 08:27:37";"";"";"PEC SGT>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le bus 1516 jusqu'à Enghien-les-Bains, puis la ligne H jusqu'à Pontoise";"Invalides > Pontoise";"Saint-Gratien";"";""
"dc648288-65f6-4675-a1cb-8a0a08bf8c2f";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:38";"27/11/2024 05:31:00";"27/11/2024 08:27:38";"";"";"PEC INV>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Château, veuillez emprunter le métro 13 jusqu'à Paris Montparnasse, puis le TER jusqu'à Versailles Chantiers, puis le bus EX01 jusqu'à Versailles Château";"Invalides > Versailles Château";"Invalides";"";""
"004b449c-6464-4ec4-bccc-a88c05dc9195";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:38";"27/11/2024 05:31:00";"27/11/2024 08:27:38";"";"";"PEC EYS>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le bus 361 jusqu'à Argenteuil, puis la ligne J jusqu'à Pontoise";"Invalides > Pontoise";"Épinay-sur-Seine";"";""
"b5e742d9-88e9-4314-bae4-f3f1b9594af3";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:39";"27/11/2024 05:31:00";"27/11/2024 08:27:39";"";"";"PEC SHL>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Château, veuillez emprunter le métro 4 jusqu'à Paris Montparnasse, puis le TER jusqu'à Versailles Chantiers, puis le bus EX01 jusqu'à Versailles Château";"";"Saint-Michel Notre-Dame";"";""
"eb224308-23f5-46da-a7a8-ada073751956";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:39";"27/11/2024 05:31:00";"27/11/2024 08:27:39";"";"";"PEC PRR>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le métro 3 jusqu'à Europe, puis la ligne J jusqu'à Pontoise";"Invalides > Pontoise";"Péreire Levallois";"";""
"f87f1e61-6e90-42ed-92d8-7c8f8b04adeb";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:40";"27/11/2024 05:31:00";"27/11/2024 08:27:40";"";"";"PEC PAZ>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le métro 5 jusqu'à Paris Gare du Nord, puis la ligne H jusqu'à Pontoise";"";"Paris Austerlitz";"";""
"311b6120-7e70-4fc0-8daa-221d065e61f1";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:40";"27/11/2024 05:31:00";"27/11/2024 08:27:40";"";"";"PEC MDS>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le RER C jusqu'à Saint-Michel Notre-Dame, puis le RER B jusqu'à Paris Gare du Nord, puis la ligne H jusqu'à Pontoise";"";"Musée d'Orsay";"";""
"81b9d9b0-df5e-40db-80f8-518076895dcd";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:41";"27/11/2024 05:31:00";"27/11/2024 08:27:41";"";"";"PEC SHL>SQY";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à St-Quentin-Yvelines, veuillez emprunter le métro 4 jusqu'à Paris Montparnasse, puis le TER jusqu'à Versailles Chantiers, puis la ligne U jusqu'à St-Quentin-Yvelines";"";"Saint-Michel Notre-Dame";"";""
"ea169551-bbd3-446a-99bf-9ea9b838a925";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:41";"27/11/2024 05:31:00";"27/11/2024 08:27:41";"";"";"PEC JVL>SQY";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à St-Quentin-Yvelines, veuillez emprunter le métro 10 jusqu'à Duroc, puis le métro 13 jusqu'à Paris Montparnasse, puis la ligne N jusqu'à St-Quentin-Yvelines";"Invalides > St-Quentin-Yvelines";"Javel";"";""
"6656388c-1ea5-422a-a192-7342199e49f9";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:42";"27/11/2024 05:31:00";"27/11/2024 08:27:42";"";"";"PEC PDM>SQY";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à St-Quentin-Yvelines, veuillez emprunter le RER C jusqu'à Invalides, puis le métro 13 jusqu'à Paris Montparnasse, puis la ligne N jusqu'à St-Quentin-Yvelines";"Invalides > St-Quentin-Yvelines";"Pont de l'Alma";"";""
"2c270f3e-25bf-45c8-9220-55bb2bd5c9eb";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:42";"27/11/2024 05:31:00";"27/11/2024 08:27:42";"";"";"PEC SOS>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le métro 14 jusqu'à Paris Saint-Lazare, puis la ligne J jusqu'à Pontoise";"Invalides > Pontoise";"Saint-Ouen";"";""
"df17d602-5353-4b7e-9637-0e33339cb615";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:43";"27/11/2024 05:31:00";"27/11/2024 08:27:43";"";"";"PEC LAD>VRG";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Château, nous vous conseillons d'attendre la reprise des circulations.";"";"Les Ardoines";"";""
"bd914f88-c192-4f09-91d6-74f6a3f13840";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:43";"27/11/2024 05:31:00";"27/11/2024 08:27:43";"";"";"PEC CPM>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez marcher jusqu'à Bir-Hakeim, puis le métro 6 jusqu'à Pasteur, puis le métro 12 jusqu'à Paris St-Lazare, puis la ligne J jusqu'à Pontoise";"Invalides > Pontoise";"Champ de Mars Tour Eiffel";"";""
"f92926ff-856b-4a54-8d64-4cce533530ec";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:44";"27/11/2024 05:31:00";"27/11/2024 08:27:44";"";"";"PEC LSW>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le RER C jusqu'à Biblio. F.Mitterrand, puis le métro 14 jusqu'à Paris Saint-Lazare, puis la ligne J jusqu'à Pontoise";"";"Les Saules";"";""
"def199e6-f49d-4c6e-86e2-d5413dee4cb7";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:44";"27/11/2024 05:31:00";"27/11/2024 08:27:44";"";"";"PEC SOA>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Nous vous conseillons de marcher pour rejoindre la gare de Pontoise. Le temps de marche est estimé à 18 minutes.";"Invalides > Pontoise";"Saint-Ouen-l'Aumône";"";""
"ddee7151-f7c4-4f15-8124-d109a940329d";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:31:05";"27/11/2024 08:27:45";"27/11/2024 05:31:00";"27/11/2024 08:27:45";"";"";"PEC PCL>PSE";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Pontoise, veuillez emprunter le métro 14 jusqu'à Paris Saint-Lazare, puis la ligne J jusqu'à Pontoise";"Invalides > Pontoise";"Porte de Clichy";"";""
"1b071929-7140-464d-b29a-c9baaaff2594";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:42:40";"27/11/2024 08:27:46";"27/11/2024 05:42:38";"27/11/2024 08:27:46";"";"";"SONORE 2";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Trafic interrompu Massy-Pontoise, Juvisy-St-Quentin et Juvisy-Versail.Chât jusqu'à 6h.Motif :prolongation des travaux effectués par le gestionnaire de réseau";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Saint-Martin d'Étampes > Invalides, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"";"";""
"101bb095-0a36-4a44-b5c6-b951a408efb3";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:54:00";"27/11/2024 08:27:49";"27/11/2024 05:53:59";"27/11/2024 08:27:49";"";"";"Sonore reprise";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Sonore";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"";"Massy-Palaiseau > Invalides, Invalides > Pontoise, Saint-Martin d'Étampes > Invalides, Invalides > St-Quentin-Yvelines, Invalides > Versailles Château";"";"";""
"7c545baf-bb61-468b-91ae-50510f2d859a";"a5935734-1d84-4c04-a6ea-a565c2783e25";"27/11/2024 05:57:51";"27/11/2024 07:35:31";"27/11/2024 05:57:49";"27/11/2024 07:35:31";"";"";"Sonore 5h56";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Restitution tardive sur travaux programmés";"C";"N/A";"N/A";"N/A";"Ligne C. Le trafic est perturbé sur l'ensemble de la ligne. Motif : prolongation des travaux effectués par le gestionnaire de réseau";"Brétigny <> Dourdan La Forêt, Brétigny <> Invalides, Juvisy <> Invalides, Massy-Palaiseau <> Invalides, Montigny - Beauchamp <> Invalides, Pontoise <> Invalides, Saint-Martin d'Étampes <> Invalides, St-Quentin-Yvelines <> Invalides, Versailles Chantiers <> Massy-Palaiseau, Versailles Château <> Invalides";"";"";""
"7fe0377d-b3c8-4ad4-a9d5-310c9d3e5716";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:03:53";"27/11/2024 06:04:44";"27/11/2024 06:03:52";"27/11/2024 06:04:44";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Massy-Palaiseau <> Invalides, Versailles Chantiers <> Massy-Palaiseau";"";"";""
"7fe0377d-b3c8-4ad4-a9d5-310c9d3e5716";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:03:53";"27/11/2024 06:04:44";"27/11/2024 06:03:52";"27/11/2024 06:04:44";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Ligne C. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Massy-Palaiseau <> Invalides, Versailles Chantiers <> Massy-Palaiseau";"Massy-Palaiseau, Massy - Verrières, Chemin d'Antony, Rungis la Fraternelle, Pont de Rungis Aéroport d'Orly, Orly Ville, Les Saules, Choisy-le-Roi, Les Ardoines, Vitry-sur-Seine, Ivry-sur-Seine, Bibliothèque François Mitterrand, Paris Austerlitz, Saint-Michel Notre-Dame, Musée d'Orsay, Invalides, Versailles Chantiers, Petit Jouy Les Loges, Jouy-en-Josas, Vauboyen, Bièvres, Igny";"";""
"d68c5028-cd54-4d32-aaa2-b5c7845737b8";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:04:44";"27/11/2024 11:13:56";"27/11/2024 10:41:19";"27/11/2024 11:13:56";"";"";"MULTI TI VC MPU";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"0";"Bas de page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Ligne C. Le trafic est perturbé entre Versailles Chantiers et Massy-Palaiseau. Motif : panne d'un train de marchandises";"Massy-Palaiseau <> Invalides, St-Quentin-Yvelines <> Invalides, Versailles Chantiers <> Massy-Palaiseau";"Massy-Palaiseau, Saint-Cyr, Saint-Quentin en Yvelines - Montigny-le-Bretonneux";"";""
"f599399d-37a1-47ae-9586-f6eb7db49cff";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:06:30";"27/11/2024 10:38:34";"27/11/2024 06:06:29";"27/11/2024 10:38:34";"";"";"Sonore 6h05";"Situation perturbée inopinée";"Non";"Bord";"";"Annulée";"0";"Texte et Sonore";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Ligne C. Le trafic est interrompu entre Versailles Chantiers et Massy-Palaiseau jusqu'à 10h30. Motif : panne d'un train de marchandises";"Massy-Palaiseau <> Invalides, Versailles Chantiers <> Massy-Palaiseau";"";"";""
"8691b5e7-de1b-4b4d-9bdf-06ed4ae4897f";"b4cc9053-8970-40fc-8362-7bf06a07073b";"27/11/2024 06:10:34";"27/11/2024 06:12:57";"27/11/2024 06:10:33";"27/11/2024 06:12:57";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Annulée";"1";"Texte";"Défaut technique du matériel roulant (sur sa mission précédente) - 158400 JOVA";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Corbeil-Essonnes > Juvisy, Malesherbes > Corbeil-Essonnes";"";"";""
"8691b5e7-de1b-4b4d-9bdf-06ed4ae4897f";"b4cc9053-8970-40fc-8362-7bf06a07073b";"27/11/2024 06:10:34";"27/11/2024 06:12:57";"27/11/2024 06:10:33";"27/11/2024 06:12:57";"";"";"ICV Zéro Défaut technique...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Annulée";"1";"Bas de page";"Défaut technique du matériel roulant (sur sa mission précédente) - 158400 JOVA";"D";"N/A";"N/A";"N/A";"Ligne D. Un incident vient de se produire sur votre ligne. En attendant des précisions, prévoir des ralentissements.";"Corbeil-Essonnes > Juvisy, Malesherbes > Corbeil-Essonnes";"Corbeil-Essonnes, Évry Val de Seine, Grand Bourg, Ris-Orangis, Viry-Châtillon, Juvisy, Malesherbes, Boigneville, Buno - Gironville, Maisse, Boutigny, La Ferté-Alais, Ballancourt, Mennecy, Moulin Galant";"";""
"2418c16e-02ea-401b-a94e-0e0fe4ab11ae";"b4cc9053-8970-40fc-8362-7bf06a07073b";"27/11/2024 06:12:57";"27/11/2024 06:12:57";"27/11/2024 06:12:56";"27/11/2024 06:22:00";"";"";"D-Défaut technique du maté...";"Situation perturbée inopinée";"Non";"Bord | multicanal";"";"Echue";"0";"Texte";"Défaut technique du matériel roulant (sur sa mission précédente) - 158400 JOVA";"D";"N/A";"N/A";"N/A";"Ligne D Allongement de temps de trajet 17 minutes pour le train JOVA Malesherbes - Juvisy de 05h18. Motif panne d'un train.";"Corbeil-Essonnes > Juvisy, Malesherbes > Corbeil-Essonnes";"";"";""
"2418c16e-02ea-401b-a94e-0e0fe4ab11ae";"b4cc9053-8970-40fc-8362-7bf06a07073b";"27/11/2024 06:12:57";"27/11/2024 06:12:57";"27/11/2024 06:12:56";"27/11/2024 06:48:00";"";"";"D-Défaut technique du maté...";"Situation perturbée inopinée";"Non";"Gare | multicanal";"";"Echue";"0";"Bas de page";"Défaut technique du matériel roulant (sur sa mission précédente) - 158400 JOVA";"D";"N/A";"N/A";"N/A";"Ligne D Allongement de temps de trajet 17 minutes pour le train JOVA Malesherbes - Juvisy de 05h18. Motif panne d'un train.";"Corbeil-Essonnes > Juvisy, Malesherbes > Corbeil-Essonnes";"Corbeil-Essonnes, Évry Val de Seine, Grand Bourg, Juvisy, Ris-Orangis, Viry-Châtillon, Ballancourt, Boigneville, Boutigny, Buno - Gironville, La Ferté-Alais, Maisse, Malesherbes, Mennecy, Moulin Galant";"";""
"e62411c8-6a3d-4718-a4dc-26bea6a40f34";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:35";"27/11/2024 10:24:38";"27/11/2024 10:38:35";"";"";"PEC PJ>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, veuillez marcher jusqu'à Arcades, puis le bus 6161 jusqu'à Versailles Chantiers";"Massy-Palaiseau > Versailles Chantiers";"Petit Jouy Les Loges";"";""
"de9275e5-6073-418e-9fda-69d8b0aa41fb";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:35";"27/11/2024 10:24:55";"27/11/2024 10:38:35";"";"";"PEC VBO>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, veuillez emprunter le bus 6135 jusqu'à Place de la Marne, puis le bus 6132 jusqu'à Chaville Rive Gauche, puis la ligne N jusqu'à Versailles Chantiers";"Massy-Palaiseau > Versailles Chantiers";"Vauboyen";"";""
"a3d1b607-6022-4779-b6c0-ca8daf0cac71";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:35";"27/11/2024 10:25:17";"27/11/2024 10:38:35";"";"";"PEC JAS>MPU";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Massy-Palaiseau, nous vous conseillons d'attendre la reprise des circulations.";"Versailles Chantiers > Massy-Palaiseau";"Jouy-en-Josas";"";""
"7401c6e4-5092-4cc1-858d-4aeec13ebbac";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:35";"27/11/2024 10:25:32";"27/11/2024 10:38:35";"";"";"PEC JAS>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, veuillez emprunter le bus 6164";"Massy-Palaiseau > Versailles Chantiers";"Jouy-en-Josas";"";""
"8f13a857-4e1b-424f-9fdd-9333aeecd764";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:36";"27/11/2024 10:25:48";"27/11/2024 10:38:36";"";"";"PEC BIS>MPU";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Massy-Palaiseau, nous vous conseillons d'attendre la reprise des circulations.";"Versailles Chantiers > Massy-Palaiseau";"Bièvres";"";""
"64c2fdf0-41f1-4295-b045-0534e7c3e79a";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:34";"27/11/2024 10:24:14";"27/11/2024 10:38:34";"";"";"PEC MPU>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Bas de page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, nous vous conseillons d'attendre la reprise des circulations.";"Massy-Palaiseau > Versailles Chantiers";"Massy-Palaiseau";"";""
"948cd04a-58bf-476e-9b82-943e3a9bcf55";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:36";"27/11/2024 10:26:04";"27/11/2024 10:38:36";"";"";"PEC BIS>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, veuillez emprunter le bus 15 jusqu'à Vélizy 2, puis le bus EX307 jusqu'à Versailles Chantiers";"Massy-Palaiseau > Versailles Chantiers";"Bièvres";"";""
"ffbe1db3-9f2a-469b-a9be-dff005152735";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:36";"27/11/2024 10:26:21";"27/11/2024 10:38:36";"";"";"PEC IGY>MPU";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Massy-Palaiseau, veuillez emprunter le bus 1 jusqu'à Rue du Pileu / Igny Entreprises, puis marcher jusqu'à Rond-Point du Pileu, puis le bus 60 jusqu'à Massy-Palaiseau";"Versailles Chantiers > Massy-Palaiseau";"Igny";"";""
"b1f4556c-d8ed-402d-9a61-535052bb4414";"d82fa187-90d0-4ade-9ea0-d85fc6815c2c";"27/11/2024 06:13:55";"27/11/2024 10:38:36";"27/11/2024 10:26:34";"27/11/2024 10:38:36";"";"";"PEC IGY>VC";"Situation perturbée inopinée";"Non";"Gare";"";"Annulée";"0";"Pleine page";"Défaut technique du matériel roulant d'un train de marchandises (61629) - Petit Jouy";"C";"N/A";"N/A";"N/A";"Pour vous rendre à Versailles Chantiers, nous vous conseillons d'attendre la reprise des circulations.";"Massy-Palaiseau > Versailles Chantiers";"Igny";"";""
